"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	Count
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2003"	"2003"	26
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2004"	"2004"	44
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2005"	"2005"	51
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2006"	"2006"	86
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2007"	"2007"	72
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2008"	"2008"	64
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2009"	"2009"	94
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2010"	"2010"	66
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2011"	"2011"	73
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2000"	"2000"	71
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2001"	"2001"	58
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2002"	"2002"	78
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2003"	"2003"	53
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2004"	"2004"	71
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2005"	"2005"	64
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2006"	"2006"	60
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2007"	"2007"	86
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2008"	"2008"	80
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2009"	"2009"	64
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2010"	"2010"	74
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2011"	"2011"	65
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2000"	"2000"	16
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2002"	"2002"	21
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2003"	"2003"	20
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2004"	"2004"	24
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2006"	"2006"	16
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2007"	"2007"	16
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2008"	"2008"	35
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2009"	"2009"	34
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2010"	"2010"	23
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2011"	"2011"	18
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2000"	"2000"	17
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2001"	"2001"	16
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2002"	"2002"	19
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2005"	"2005"	22
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2006"	"2006"	17
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2007"	"2007"	17
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2008"	"2008"	29
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2009"	"2009"	19
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2010"	"2010"	17
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2000"	"2000"	101
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2001"	"2001"	74
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2002"	"2002"	89
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2003"	"2003"	75
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2004"	"2004"	95
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2005"	"2005"	99
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2006"	"2006"	91
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2007"	"2007"	99
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2008"	"2008"	102
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2009"	"2009"	100
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2010"	"2010"	121
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2011"	"2011"	112
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2000"	"2000"	25
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2001"	"2001"	32
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2002"	"2002"	22
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2003"	"2003"	21
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2004"	"2004"	23
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2005"	"2005"	23
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2006"	"2006"	31
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2007"	"2007"	38
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2008"	"2008"	53
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2009"	"2009"	47
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2010"	"2010"	46
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2011"	"2011"	43
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2004"	"2004"	35
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2005"	"2005"	34
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2006"	"2006"	37
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2007"	"2007"	63
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2008"	"2008"	52
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2009"	"2009"	58
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2010"	"2010"	46
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2011"	"2011"	43
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2000"	"2000"	79
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2001"	"2001"	93
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2002"	"2002"	90
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2003"	"2003"	100
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2004"	"2004"	120
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2005"	"2005"	75
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2006"	"2006"	81
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2007"	"2007"	99
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2008"	"2008"	101
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2009"	"2009"	136
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2010"	"2010"	112
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2011"	"2011"	125
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2003"	"2003"	56
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2004"	"2004"	57
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2005"	"2005"	59
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2006"	"2006"	50
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2007"	"2007"	65
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2008"	"2008"	37
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2009"	"2009"	53
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2010"	"2010"	58
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2011"	"2011"	61
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2000"	"2000"	26
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2001"	"2001"	27
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2002"	"2002"	31
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2003"	"2003"	23
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2004"	"2004"	20
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2005"	"2005"	31
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2006"	"2006"	28
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2007"	"2007"	27
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2008"	"2008"	27
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2009"	"2009"	36
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2010"	"2010"	43
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2011"	"2011"	55
	"Male Breast"	"26000-Male"	"West Virginia"	"54"	"2004"	"2004"	20
	"Male Breast"	"26000-Male"	"West Virginia"	"54"	"2006"	"2006"	17
	"Male Breast"	"26000-Male"	"West Virginia"	"54"	"2008"	"2008"	16
	"Male Breast"	"26000-Male"	"West Virginia"	"54"	"2009"	"2009"	18
	"Male Breast"	"26000-Male"	"West Virginia"	"54"	"2011"	"2011"	19
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2000"	"2000"	38
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2001"	"2001"	41
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2002"	"2002"	37
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2003"	"2003"	47
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2004"	"2004"	50
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2005"	"2005"	35
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2006"	"2006"	48
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2007"	"2007"	41
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2008"	"2008"	54
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2009"	"2009"	45
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2010"	"2010"	43
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2011"	"2011"	43
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2000"	"2000"	607
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2001"	"2001"	649
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2002"	"2002"	708
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2003"	"2003"	653
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2004"	"2004"	673
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2005"	"2005"	650
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2006"	"2006"	720
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2007"	"2007"	838
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2008"	"2008"	718
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2009"	"2009"	775
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2010"	"2010"	776
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	"2011"	"2011"	766
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2000"	"2000"	75
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2001"	"2001"	82
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2002"	"2002"	104
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2003"	"2003"	92
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2004"	"2004"	104
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2005"	"2005"	88
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2006"	"2006"	92
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2007"	"2007"	122
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2008"	"2008"	105
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2009"	"2009"	117
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2010"	"2010"	108
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	"2011"	"2011"	111
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2000"	"2000"	679
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2001"	"2001"	737
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2002"	"2002"	668
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2003"	"2003"	652
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2004"	"2004"	693
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2005"	"2005"	727
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2006"	"2006"	676
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2007"	"2007"	861
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2008"	"2008"	915
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2009"	"2009"	1020
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2010"	"2010"	972
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	"2011"	"2011"	949
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2001"	"2001"	367
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2003"	"2003"	381
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2004"	"2004"	347
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2005"	"2005"	348
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2006"	"2006"	379
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2007"	"2007"	431
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2008"	"2008"	412
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2009"	"2009"	433
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2010"	"2010"	418
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	"2011"	"2011"	420
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2000"	"2000"	4374
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2001"	"2001"	4574
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2002"	"2002"	4646
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2003"	"2003"	4577
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2004"	"2004"	4770
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2005"	"2005"	5020
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2006"	"2006"	5103
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2007"	"2007"	5367
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2008"	"2008"	5764
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2009"	"2009"	5992
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2010"	"2010"	5477
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	"2011"	"2011"	5750
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2000"	"2000"	643
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2001"	"2001"	622
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2002"	"2002"	699
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2003"	"2003"	674
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2004"	"2004"	732
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2005"	"2005"	682
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2006"	"2006"	710
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2007"	"2007"	784
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2008"	"2008"	801
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2009"	"2009"	847
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2010"	"2010"	800
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	"2011"	"2011"	826
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2000"	"2000"	865
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2001"	"2001"	852
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2002"	"2002"	862
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2003"	"2003"	874
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2004"	"2004"	873
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2005"	"2005"	938
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2006"	"2006"	931
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2007"	"2007"	987
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2008"	"2008"	1041
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2009"	"2009"	1090
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2010"	"2010"	989
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	"2011"	"2011"	965
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2000"	"2000"	134
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2001"	"2001"	158
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2002"	"2002"	168
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2003"	"2003"	172
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2004"	"2004"	178
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2005"	"2005"	156
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2006"	"2006"	191
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2007"	"2007"	179
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2008"	"2008"	203
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2009"	"2009"	242
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2010"	"2010"	211
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	"2011"	"2011"	228
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2000"	"2000"	95
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2003"	"2003"	83
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2004"	"2004"	110
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2005"	"2005"	98
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2006"	"2006"	100
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2007"	"2007"	100
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2008"	"2008"	106
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2009"	"2009"	110
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2010"	"2010"	131
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	"2011"	"2011"	142
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2000"	"2000"	2691
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2001"	"2001"	2863
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2002"	"2002"	2859
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2003"	"2003"	2853
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2004"	"2004"	2868
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2005"	"2005"	2971
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2006"	"2006"	3094
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2007"	"2007"	3292
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2008"	"2008"	3264
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2009"	"2009"	3523
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2010"	"2010"	3274
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	"2011"	"2011"	3124
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2000"	"2000"	1060
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2001"	"2001"	1155
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2002"	"2002"	1147
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2003"	"2003"	1269
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2004"	"2004"	1281
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2005"	"2005"	1217
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2006"	"2006"	1323
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2007"	"2007"	1533
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2008"	"2008"	1530
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2009"	"2009"	1627
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2010"	"2010"	1505
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	"2011"	"2011"	1649
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2000"	"2000"	210
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2001"	"2001"	256
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2002"	"2002"	281
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2003"	"2003"	222
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2004"	"2004"	248
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2005"	"2005"	249
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2006"	"2006"	227
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2007"	"2007"	295
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2008"	"2008"	318
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2009"	"2009"	282
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2010"	"2010"	271
	"In Situ Breast Cancer"	"Breast-InSitu"	"Hawaii"	"15"	"2011"	"2011"	277
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2000"	"2000"	148
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2001"	"2001"	135
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2002"	"2002"	158
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2003"	"2003"	162
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2004"	"2004"	192
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2005"	"2005"	159
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2006"	"2006"	172
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2007"	"2007"	178
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2008"	"2008"	202
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2009"	"2009"	222
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2010"	"2010"	208
	"In Situ Breast Cancer"	"Breast-InSitu"	"Idaho"	"16"	"2011"	"2011"	225
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2000"	"2000"	1954
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2001"	"2001"	2003
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2002"	"2002"	1903
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2003"	"2003"	1899
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2004"	"2004"	2061
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2005"	"2005"	2103
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2006"	"2006"	2143
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2007"	"2007"	2328
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2008"	"2008"	2315
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2009"	"2009"	2501
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2010"	"2010"	2402
	"In Situ Breast Cancer"	"Breast-InSitu"	"Illinois"	"17"	"2011"	"2011"	2481
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2000"	"2000"	798
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2001"	"2001"	929
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2002"	"2002"	948
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2003"	"2003"	918
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2004"	"2004"	884
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2005"	"2005"	933
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2006"	"2006"	998
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2007"	"2007"	1000
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2008"	"2008"	1022
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2009"	"2009"	996
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2010"	"2010"	985
	"In Situ Breast Cancer"	"Breast-InSitu"	"Indiana"	"18"	"2011"	"2011"	964
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2000"	"2000"	422
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2001"	"2001"	406
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2002"	"2002"	426
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2003"	"2003"	444
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2004"	"2004"	478
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2005"	"2005"	450
